Section depth,d1,Clear Cover,lc,a,a/d1,D_l,fyl,rho_l,D_t,s,fyt,rho_tv,rho_t,s/d1,f'c,Axial load(P),Axial load ratio,Vp1/Vo1,ln/h,rholfyl/fc,rhotfyt/fc,theta_y,theta_c,theta_u,V_y,V_c,V_u,theta_E,V_E,a,b,c
7.874,7.087,0.45,31.496,15.748,2.222096797,0.354330709,47003.2,0.009542626,0.157480315,3.937007874,76004.94,0.002839537,0.00125664,0.55552531,2140.2,35.284608,0.265913335,0.697086264,4,0.209575721,0.044627067,0.010143618,0.020347663,0.04004953,45.36,45.8253564,36.66028512,0.040687389,42.61762593,0.029905912,0.030543771,42.61762593
7.874,7.087,0.45,31.496,15.748,2.222096797,0.354330709,47003.2,0.009542626,0.157480315,3.937007874,76004.94,0.002839537,0.00125664,0.55552531,1899.5,35.284608,0.299609223,0.68620345,4,0.236132645,0.050282099,0.010116659,0.020572771,0.04017653,51,58.71023493,46.96818794,0.040495301,55.08068166,0.030059871,0.030378642,55.08068166
7.874,7.087,0.43,31.496,15.748,2.222096797,0.394,54003.8,0.011798934,0.157480315,3.937007874,76004.94,0.002823466,0.00125664,0.55552531,2019.85,35.284608,0.281757417,0.839451244,4,0.315462669,0.047286109,0.009688555,0.020583566,0.042926086,53.78,66.55788282,53.24630625,0.020583566,66.55788282,0.033237531,0.010895011,66.55788282
7.874,7.087,0.43,31.496,15.748,2.222096797,0.394,54003.8,0.011798934,0.157480315,3.937007874,76004.94,0.002823466,0.00125664,0.55552531,1899.5,35.284608,0.299609223,0.834913202,4,0.335449998,0.050282099,0.00856473,0.019739967,0.047275845,58.45,66.50881917,53.20705534,0.019739967,66.50881917,0.038711115,0.011175237,66.50881917
7.874,6.693,0.67,19.685,19.685,2.941132527,0.512,76004.65,0.013283086,0.255905512,3.937007874,51003.315,0.007995459,0.003318314,0.588227682,2879.7,35.284608,0.197627433,0.751265298,2.5,0.350583846,0.058771752,0.008282515,0.017585979,0.020200691,36.59,73.92806091,59.14244873,0.026512065,24.18530822,0.011918176,0.01822955,24.18530822
7.874,6.693,0.61,19.685,19.685,2.941132527,0.625,76004.65,0.01979334,0.255905512,3.937007874,51003.315,0.007859572,0.003318314,0.588227682,2960.9,35.284608,0.19220768,0.975118356,2.5,0.508083988,0.05715999,0.005562242,0.011280163,0.013424481,43.43,87.74652766,70.19722213,0.024069088,21.93663192,0.007862239,0.018506846,21.93663192
7.874,6.693,0.55,19.685,19.685,2.941132527,0.748,52002.8,0.0283506,0.255905512,3.937007874,45802.89,0.007716814,0.003318314,0.588227682,3179.85,88.21152,0.447432834,0.800518642,2.5,0.46364155,0.04779734,0.003748277,0.009886208,0.014140254,73.76,104.3247022,83.45976173,0.014618237,81.02698778,0.010391977,0.01086996,81.02698778
7.874,6.693,0.49,19.685,19.685,2.941132527,0.866,52002.8,0.038000983,0.255905512,3.937007874,45802.89,0.00758465,0.003318314,0.588227682,3179.85,88.21152,0.447432834,0.854845058,2.5,0.621462496,0.04779734,0.00493177,0.008258065,0.01216313,88.04,106.2866253,85.02930021,0.013553975,70.13837244,0.00723136,0.008622205,70.13837244
21.654,18.745,1.97,58.464,58.464,3.11891171,0.992,64525,0.019779632,0.444,11.81102362,61625,0.002959802,0.001210766,0.630089284,6525,404.64,0.132254979,1.042970081,2.699916874,0.195598583,0.011435012,0.005135512,0.009848625,0.017064289,391.67,503.5775193,402.8620154,0.019287083,125.8943798,0.011928777,0.014151571,125.8943798
24,22.5,0.87,96,48,2.133333333,0.75,47003.2,0.025310683,0.251968504,5,52002.8,0.002295553,0.001246586,0.222222222,5499.85,114.04104,0.053998177,1.098512568,4,0.216311917,0.01178686,0.010879765,0.028104167,0.028652083,490.26,545.34932,436.279456,0.028104167,545.34932,0.017772318,0.017224402,545.34932
13.78,12.00834646,0.89,39.37,39.37,3.278552975,0.984251969,65685,0.03205487,0.393700787,5.905511811,68150,0.006866599,0.00299189,0.49178393,4379,134.88,0.162208712,0.947186315,2.857039187,0.48082305,0.046562526,0.007033401,0.023050165,0.047623519,95.45,242.2891837,193.831347,0.059131318,60.57229593,0.040590118,0.052097917,60.57229593
7.874,6.89,0.49,31.496,15.748,2.28563135,0.511811024,52459.55,0.026546564,0.236220472,1.57480315,52843.8,0.016155617,0.007068598,0.228563592,3340,71.74429056,0.346457572,0.618121233,4,0.416952336,0.111835802,0.011123258,0.021370333,0.039451192,102.56,122.3252331,97.86018649,0.057170434,47.31150002,0.028327934,0.046047176,47.31150002
7.874,6.89,0.49,31.496,15.748,2.28563135,0.511811024,52459.55,0.026546564,0.236220472,1.968503937,52843.8,0.012924494,0.005654878,0.28570449,3340,43.089664,0.208082626,0.72437803,4,0.416952336,0.089468635,0.012011577,0.030190183,0.053070087,91.55,104.1775557,83.34204457,0.059230061,62.97739319,0.04105851,0.047218484,62.97739319
7.874,6.89,0.49,31.496,15.748,2.28563135,0.511811024,52459.55,0.026546564,0.236220472,2.362204724,52843.8,0.016155617,0.007068598,0.342845388,2930,62.881056,0.346147648,0.604318952,4,0.475297202,0.127485181,0.010012332,0.020717551,0.05196504,91.89,110.9461592,88.75692739,0.060377826,73.34610291,0.041952708,0.050365494,73.34610291
7.874,6.89,0.49,31.496,15.748,2.28563135,0.511811024,52459.55,0.026546564,0.236220472,2.952755906,52843.8,0.012924494,0.005654878,0.428556735,2930,37.7664,0.207896485,0.713582037,4,0.475297202,0.101988137,0.01164635,0.030800102,0.054567468,92.6,100.7442125,80.59537003,0.061760224,64.3311139,0.042921118,0.050113874,64.3311139
18,15.5,1.5,116,58,3.741935484,1.251968504,47995,0.030396366,0.374015748,18,57985.5,0.001627668,0.000678195,1.161290323,4002,339.8976,0.262135599,1.507681629,6.444444444,0.364536128,0.009826456,0.006645262,0.020838879,0.024566089,230.54,316.9858491,253.5886793,0.041413793,83.4971622,0.017920827,0.034768531,83.4971622
18,15.5,1.5,116,58,3.741935484,1.251968504,47995,0.030396366,0.374015748,12,57985.5,0.004167644,0.001736519,0.774193548,4002,339.8976,0.262135599,1.006828297,6.444444444,0.364536128,0.02516065,0.009223904,0.0215992,0.037824476,206.21,349.986,279.9888,0.041672414,148.992459,0.028600572,0.03244851,148.992459
18,15.5,1.5,116,58,3.74,1.25,48000,0.0303,0.375,18,58000,0.00159,0.00068,1.161290323,3900,113,0.09,1.923889382,6.444444444,0.372923077,0.010112821,0.007182762,0.020377328,0.0262328,202.88,241.9891971,193.5913577,0.062,60.49729928,0.019050038,0.054817238,60.49729928
11.811,10.039,1.28,47.244,23.622,2.353023209,0.512,59305,0.017710781,0.236,3.937,56840,0.004804186,0.001881446,0.392170535,4451.5,124.22448,0.200044894,0.941455627,4,0.235951447,0.024023675,0.012361335,0.040776183,0.106121412,197.34,214.6904158,171.7523326,0.060376132,198.491139,0.093760077,0.048014797,198.491139
11.811,10.039,1.28,47.244,23.622,2.353023209,0.512,59305,0.017710781,0.236,5.906,56840,0.003202519,0.001254191,0.588305608,4451.5,124.22448,0.200044894,1.034999284,4,0.235951447,0.016014426,0.010477209,0.020360257,0.040720515,152.27,200.9910274,160.7928219,0.040960122,190.291505,0.030243306,0.030482913,190.291505
27.558,25.154,1.77,59.055,59.055,2.347737934,0.768,58000,0.014639565,0.248,11.811,58000,0.001139809,0.000593634,0.469547587,5075,290.891,0.150948514,1.041437217,2.142934901,0.167309314,0.006784389,0.005582113,0.010325521,0.012254009,415.21,507.4773452,405.9818762,0.012905526,372.183385,0.006671896,0.007323413,372.183385
27.558,24.95,1.78,59.055,59.055,2.366933868,0.768,58000,0.014639565,0.4449,11.811,58000,0.003672427,0.00191047,0.473386774,6090,338.998,0.14659341,0.839006708,2.142934901,0.139424429,0.018194952,0.00184404,0.008043349,0.017526035,462.92,552.155066,441.7240528,0.017526035,440.994548,0.015681995,0.015681995,440.994548
11.811,10.236,1.02,25.591,25.591,2.500097694,0.63,55114.5,0.026815067,0.2362,2.756,57507,0.006513724,0.00269224,0.269245799,4795.15,20.232,0.030245675,0.984609212,2.166709,0.308207045,0.032287342,0.006278428,0.014775125,0.030577179,158.92,185.0917371,148.0733897,0.034330167,123.694478,0.024298751,0.028051739,123.694478
11.811,10.236,1.02,41.339,41.339,4.038589293,0.63,57478,0.026815067,0.2362,5.906,61871.5,0.003039591,0.001256318,0.576983197,5278,20.232,0.027478694,1.100474476,3.500042333,0.292019026,0.014727222,0.004969135,0.009947519,0.014954683,88.8,118.7946968,95.03575741,0.019861704,59.23735553,0.009985548,0.014892569,59.23735553
11.811,10.039,1.03,35.433,35.433,3.529534814,0.752,56115,0.038206167,0.368,2.953,51475,0.014769126,0.006099095,0.294152804,3915,142.028,0.26005719,0.696559201,3,0.547621727,0.080191805,0.010412175,0.0200735,0.053340107,170.78,196.5912238,157.272979,0.083989501,34.9984376,0.042927932,0.073577326,34.9984376
21.65354331,19.21259843,1.57,47.24409449,47.24409449,2.459016393,0.94488189,54375,0.017946023,0.393700787,3.149606299,43065,0.015,0.007139983,0.163934426,3349.5,408.012,0.259797524,0.548115019,2.181818182,0.291331542,0.091799781,0.005162842,0.018851667,0.028215167,598.74,651.3809211,521.1047368,0.0281875,647.0211157,0.023052325,0.023024658,647.0211157
21.65354331,19.21259843,1.5,47.24409449,47.24409449,2.459016393,0.94488189,54375,0.017946023,0.472440945,2.952755906,45820,0.023,0.010967014,0.153688525,6003,602.464,0.214044864,0.48351787,2.181818182,0.162554556,0.083709575,0.002866116,0.006920542,0.021549783,534.61,735.0871842,588.0697474,0.021416958,722.9877244,0.018683667,0.018550842,722.9877244
21.65354331,19.21259843,1.57,47.24409449,47.24409449,2.459016393,0.94488189,54375,0.017946023,0.393700787,2.952755906,43065,0.02,0.007615982,0.153688525,3103,611.2312,0.420112683,0.48157388,2.181818182,0.314474702,0.105698442,0.001770315,0.005678625,0.01755775,344.23,619.6223388,495.6978711,0.017465292,606.9229058,0.015787435,0.015694977,606.9229058
21.65354331,19.21259843,1.5,47.24409449,47.24409449,2.459016393,0.94488189,54375,0.017946023,0.472440945,2.440944882,42630,0.035,0.01326655,0.12704918,3407.5,958.772,0.600097106,0.287614519,2.181818182,0.286372707,0.165973009,0.002801933,0.013077083,0.013032317,548.74,696.4789078,557.1831262,0.013077083,696.4789078,0.010230384,0.01027515,696.4789078
15.7480315,13.99606299,0.96,62.99212598,62.99212598,4.500703235,0.62992126,61915,0.015079645,0.472440945,3.937007874,46400,0.028,0.011309734,0.281293952,3422,322.588,0.380115565,0.242393815,3.999999999,0.27283934,0.153352325,0.003878574,0.012766688,0.03183255,123.73,185.5917148,148.4733719,0.031845437,151.9532165,0.027953976,0.027966863,151.9532165
15.7480315,14.15354331,0.89,62.99212598,62.99212598,4.450625869,0.62992126,61915,0.015079645,0.393700787,3.543307087,40600,0.022,0.008726646,0.250347705,3625,188.832,0.210046298,0.335470012,3.999999999,0.257560337,0.097738435,0.004484031,0.012442094,0.0365379,117.31,163.5726978,130.8581582,0.036519594,155.3830634,0.032053869,0.032035563,155.3830634
15.7480315,14.64566929,0.51,62.99212598,62.99212598,4.301075269,0.62992126,64670,0.015079645,0.275590551,3.346456693,52780,0.009,0.004527589,0.228494624,6742.5,167.2512,0.100022047,0.465850512,3.999999999,0.144634875,0.035441772,0.005868147,0.036581563,0.04890135,171.04,192.4214099,153.9371279,0.061039375,53.000303,0.043033203,0.055171228,53.000303
15.7480315,14.60629921,0.51,62.99212598,62.99212598,4.312668464,0.62992126,64670,0.015079645,0.31496063,3.070866142,52200,0.012,0.006444293,0.210242588,6380,474.7776,0.300066141,0.440230871,3.999999999,0.152852765,0.052726034,0.00369034,0.010622187,0.024785312,193.66,270.0279454,216.0223563,0.052941538,67.50698635,0.021094972,0.049251198,67.50698635
15.7480315,14.64566929,0.51,62.99212598,62.99212598,4.301075269,0.62992126,64670,0.015079645,0.275590551,3.582677165,52780,0.008,0.004229067,0.244623656,6380,474.7776,0.300066141,0.55378347,3.999999999,0.152852765,0.034985918,0.003119064,0.009700313,0.024751209,176.16,256.4685507,205.1748406,0.028417838,64.11713768,0.021632145,0.025298774,64.11713768
15.7480315,14.68503937,0.51,62.99212598,62.99212598,4.289544236,0.62992126,64670,0.015079645,0.236220472,3.700787402,36975,0.006,0.003007908,0.252010724,5800,431.616,0.300066141,0.731304451,3.999999999,0.168138042,0.019175414,0.004053542,0.011073188,0.023229715,191.3,245.9590199,196.7672159,0.03133725,61.48975497,0.019176173,0.027283708,61.48975497
15.7480315,14.52755906,0.51,62.99212598,62.99212598,4.33604336,0.62992126,63800,0.015079645,0.393700787,4.606299213,67570,0.016,0.006712805,0.317073171,4103.5,227.048,0.223105714,0.29670194,3.999999999,0.234453845,0.110535941,0.004790985,0.037738906,0.059844815,135.48,253.6086784,202.8869427,0.068134531,183.7617965,0.05505383,0.063343546,183.7617965
15.748,14.528,0.51,62.992,62.992,4.335903084,0.63,63800,0.015083475,0.3937,3.622,67570,0.02,0.008537031,0.249311674,5814.5,562.45,0.390050406,0.28632041,4,0.165504464,0.09920839,0.005479896,0.016253783,0.057273486,234.17,206.3407885,165.0726308,0.062931376,140.1237446,0.05179359,0.05745148,140.1237446
15.7480315,14.60629921,0.51,62.99212598,62.99212598,4.312668464,0.62992126,68730,0.015079645,0.31496063,3.188976378,53940,0.007,0.006205615,0.218328841,5945,737.344,0.500110234,0.374486471,3.999999999,0.174335408,0.056304604,0.004300221,0.016513125,0.025301484,202.76,272.1478508,217.7182806,0.026995625,200.6310434,0.021001263,0.022695404,200.6310434
15.7480315,14.68503937,0.51,62.99212598,62.99212598,4.289544236,0.62992126,68730,0.015079645,0.236220472,3.779527559,56260,0.003,0.002945243,0.257372654,5800,719.36,0.500110234,0.523080905,3.999999999,0.178693793,0.028568857,0.003809472,0.008,0.024176187,215.92,271.2578905,217.0063124,0.019727863,67.64448022,0.020366715,0.015918391,67.64448022
15.7480315,14.4488189,0.51,62.99212598,62.99212598,4.359673025,0.62992126,68730,0.015079645,0.472440945,3.779527559,44660,0.013,0.011780972,0.261580381,6090,1057.4592,0.700154328,0.198760035,3.999999999,0.170184565,0.086393795,0.001845861,0.007730625,0.010207625,137.3,270.5779209,216.4623367,0.013685838,59.61733856,0.008361764,0.011839977,59.61733856
15.7480315,14.60629921,0.51,62.99212598,62.99212598,4.312668464,0.62992126,68730,0.015079645,0.31496063,3.031496063,53940,0.007,0.006527985,0.20754717,5655,981.9264,0.700154328,0.249265488,3.999999999,0.183275685,0.062266934,0.003159127,0.006000281,0.011636375,189.55,238.4693543,190.7754834,0.012076594,197.4111872,0.008477248,0.008917467,197.4111872
15.7480315,14.4488189,0.51,62.99212598,62.99212598,4.359673025,0.62992126,68730,0.015079645,0.472440945,2.047244094,44660,0.025,0.021749488,0.141689373,5800,1007.104,0.700154328,0.127377596,3.999999999,0.178693793,0.167471058,0.005023656,0.007919344,0.009949344,230.91,257.0585244,205.6468195,0.011109344,176.6921121,0.004925688,0.006085688,176.6921121
15.7480315,13.30708661,1.57,62.99212598,62.99212598,4.733727811,0.787401575,68730,0.015707963,0.472440945,3.149606299,48285,0.025,0.010602875,0.236686391,3712,184.1112,0.199995255,0.262559622,3.999999999,0.290842752,0.13792021,0.005011296,0.013293437,0.044056222,98.89,157.9029509,126.3223607,0.080971563,93.5508237,0.039044926,0.075960267,93.5508237
15.7480315,13.30708661,1.57,62.99212598,62.99212598,4.733727811,0.787401575,68730,0.015707963,0.472440945,3.149606299,48285,0.025,0.010602875,0.236686391,3712,184.1112,0.199995255,0.262559622,3.999999999,0.290842752,0.13792021,0.004635956,0.013144063,0.047992433,107.98,157.2129817,125.7703854,0.0807909,86.2871,0.043356477,0.076154944,86.2871
15.7480315,13.30708661,1.57,62.99212598,62.99212598,4.733727811,0.787401575,68730,0.015707963,0.472440945,3.149606299,48285,0.025,0.010602875,0.236686391,3712,184.1112,0.199995255,0.262559622,3.999999999,0.290842752,0.13792021,0.010981524,0.011187813,0.038847049,104.99,157.4829696,125.9863757,0.046749687,82.40032149,0.027865525,0.035768163,82.40032149
15.7480315,13.30708661,1.57,62.99212598,62.99212598,4.733727811,0.787401575,68730,0.015707963,0.472440945,3.149606299,48285,0.025,0.010602875,0.236686391,3712,184.1112,0.199995255,0.262559622,3.999999999,0.290842752,0.13792021,0.004208808,0.012454375,0.035491313,108.99,166.0025893,132.8020715,0.07409375,102.4554262,0.031282505,0.069884942,102.4554262
21.65354331,19.21259843,1.57,64.96062992,64.96062992,3.381147541,0.787401575,74095,0.012462516,0.472440945,4.330708661,47125,0.017,0.00747751,0.225409836,4640,217.6064,0.100022047,0.383372325,3,0.199010802,0.075943461,0.006325916,0.045391212,0.046415806,325.73,374.9632609,299.9706087,0.045391212,374.9632609,0.04008989,0.039065296,374.9632609
21.65354331,19.21259843,1.57,64.96062992,64.96062992,3.381147541,0.787401575,74095,0.012462516,0.472440945,4.330708661,47125,0.017,0.00747751,0.225409836,4640,217.6064,0.100022047,0.383372325,3,0.199010802,0.075943461,0.006205828,0.027221818,0.068172121,328.66,396.802286,317.4418288,0.068172121,317.1358424,0.061966293,0.061966293,317.1358424
21.65354331,19.21259843,1.57,64.96062992,64.96062992,3.381147541,0.787401575,74095,0.012462516,0.472440945,3.543307087,47125,0.021,0.009139179,0.18442623,4640,654.8424,0.300996098,0.388628727,3,0.199010802,0.092819787,0.003990889,0.012476667,0.049763988,301.51,552.775323,442.2202584,0.050225758,482.9384407,0.045773099,0.046234869,482.9384407
21.65354331,19.21259843,1.57,64.96062992,64.96062992,3.381147541,0.787401575,74095,0.012462516,0.472440945,3.543307087,47125,0.021,0.009139179,0.18442623,4654.5,654.8424,0.300058415,0.38903089,3,0.198390831,0.092530629,0.008801678,0.017144545,0.051703624,537.97,537.9659841,430.3727873,0.051494242,451.5898401,0.042901946,0.042692564,451.5898401
9.842519685,8.342519685,1.1,29.52755906,14.76377953,1.76970269,0.374015748,56956,0.00680469,0.216535433,1.25984252,46835,0.012,0.00890936,0.15101463,2987,96.4392,0.333277345,0.430492769,3.000000001,0.129751565,0.139695305,0.004003542,0.015477867,0.035492267,118.78,158.9129058,127.1303246,0.0168,149.326,0.031488725,0.012796458,149.326
15.7480315,13.77952756,1.24,62.99212598,62.99212598,4.571428571,0.748031496,52490,0.014176437,0.354330709,3.937007874,47125,0.003,0.003180863,0.285714286,3596,28.5496,0.032013105,0.422882918,3.999999999,0.20693025,0.041684697,0.006295977,0.031009687,0.045702538,94.28,101.4554708,81.16437666,0.045609688,84.57522439,0.039406561,0.039313711,84.57522439
6.299212598,5.423228346,0.49,25.19685039,12.5984252,2.323049002,0.374015748,49445,0.022150683,0.196850394,1.57480315,81055,0.007,0.006135923,0.290381125,3059.5,97.1136,0.799939356,0.240901728,4,0.357980232,0.162558339,0.01078885,0.0222525,0.044583769,41.95,60.1923129,48.15385032,0.063965625,21.71903042,0.033794919,0.053176775,21.71903042
9.842519685,8.883858268,0.49,59.05511811,29.52755906,3.323731442,0.5,54230,0.016214639,0.216535433,1.968503937,73370,0.004,0.003801327,0.221582096,4045.5,41.34072,0.105485617,0.451870224,6,0.217357526,0.068941629,0.010217592,0.034600667,0.104865556,66.34,76.37159062,61.0972725,0.139998,44.56101071,0.094647964,0.129780408,44.56101071
9.842519685,7.998031496,1.38,59.05511811,29.52755906,3.69185331,0.5,54230,0.016214639,0.216535433,1.968503937,73370,0.004,0.003801327,0.246123554,4045.5,41.34072,0.105485617,0.441672852,6,0.217357526,0.068941629,0.007575533,0.023064667,0.097478485,59.66,79.82043666,63.85634933,0.140000667,46.25793495,0.089902952,0.132425134,46.25793495
9.842519685,7.998031496,1.38,59.05511811,29.52755906,3.69185331,0.5,54230,0.016214639,0.216535433,1.968503937,73370,0.004,0.003801327,0.246123554,4045.5,41.34072,0.105485617,0.441672852,6,0.217357526,0.068941629,0.010217592,0.034600667,0.104865556,66.34,76.37159062,61.0972725,0.139998,44.56101071,0.094647964,0.129780408,44.56101071
7.874015748,7.033464567,0.35,19.68503937,19.68503937,2.798768542,0.5,57942,0.038003061,0.236220472,1.377952756,114883.5,0.016,0.016156762,0.195913798,12426.5,308.2008,0.400029832,0.298293348,2.5,0.177199804,0.149369925,0.005448822,0.03087,0.10018268,203.02,242.5491721,194.0393377,0.10099,197.4611849,0.094733858,0.095541178,197.4611849
7.874,7.033,0.35,19.685,19.685,2.798947817,0.5,57942,0.038003213,0.2362,1.378,47618,0.016,0.01615344,0.195933457,12426.5,484.669,0.629079594,0.369261952,2.5,0.177200512,0.06189953,0.005352314,0.017140034,0.020957012,188.02,221.5901078,177.2720862,0.022780046,156.5030134,0.015604698,0.017427732,156.5030134
7.874015748,7.033464567,0.35,19.68503937,19.68503937,2.798768542,0.5,57942,0.038003061,0.236220472,1.377952756,114883.5,0.016,0.016156762,0.195913798,12426.5,484.6688,0.629076818,0.215977727,2.5,0.177199804,0.149369925,0.005781206,0.02511,0.056124141,207.71,241.9192002,193.5353602,0.06551,176.1021384,0.050342935,0.059728794,176.1021384
7.874015748,7.033464567,0.35,19.68503937,19.68503937,2.798768542,0.5,57942,0.038003061,0.236220472,1.377952756,47618,0.016,0.016156762,0.195913798,16791,264.3648,0.253941984,0.63162972,2.5,0.131140097,0.045819349,0.005246465,0.01201,0.059728788,117.02,236.4294453,189.1435563,0.07585,157.832954,0.054482323,0.070603535,157.832954
7.874015748,7.033464567,0.35,19.68503937,19.68503937,2.798768542,0.5,57942,0.038003061,0.236220472,1.377952756,114883.5,0.016,0.016156762,0.195913798,16791,264.3648,0.253941984,0.355911468,2.5,0.131140097,0.110544063,0.010764253,0.02073,0.082599091,225.44,245.2590511,196.2072409,0.08589,194.4213206,0.071834838,0.075125747,194.4213206
7.874015748,7.033464567,0.35,19.68503937,19.68503937,2.798768542,0.5,57942,0.038003061,0.236220472,1.377952756,114883.5,0.016,0.016156762,0.195913798,16791,440.3832,0.423020704,0.31904412,2.5,0.131140097,0.110544063,0.006391158,0.02109,0.060616667,266.86,275.1977146,220.1581717,0.07191,183.6118032,0.054225509,0.065518842,183.6118032
9.842519685,8.470472441,0.93,39.37007874,19.68503937,2.323960028,0.5,54955,0.024321959,0.196850394,2.362204724,112230,0.005,0.005235988,0.278875203,14427.5,489.1648,0.349986692,0.654041584,4,0.092643442,0.040730198,0.0103751,0.020855,0.04010152,314.46,370.6134551,296.4907641,0.040963,360.1139238,0.02972642,0.0305879,360.1139238
9.842519685,8.470472441,0.93,39.37007874,19.68503937,2.323960028,0.5,54955,0.024321959,0.196850394,1.57480315,112230,0.007,0.007853982,0.185916802,14427.5,489.1648,0.349986692,0.540810842,4,0.092643442,0.061095297,0.010800717,0.041368,0.08016748,335.15,385.8127765,308.6502212,0.0816,314.1459759,0.069366763,0.070799283,314.1459759
9.842519685,8.450787402,0.93,39.37007874,19.68503937,2.329373399,0.5,54955,0.024321959,0.216535433,2.362204724,49880,0.006,0.006335545,0.279524808,14427.5,489.1648,0.349986692,0.811657909,4,0.092643442,0.021903794,0.010179613,0.022675,0.038149667,295.72,385.2128033,308.1702427,0.0332994,96.30320083,0.027970054,0.023119787,96.30320083
9.842519685,8.470472441,0.93,39.37007874,19.68503937,2.323960028,0.5,54955,0.024321959,0.196850394,2.362204724,163270,0.005,0.005235988,0.278875203,14427.5,489.1648,0.349986692,0.549413153,4,0.092643442,0.059253492,0.010434564,0.020136,0.063982444,315.47,367.433597,293.9468776,0.081274,267.1080758,0.05354788,0.070839436,267.1080758
9.842519685,8.470472441,0.93,39.37007874,19.68503937,2.323960028,0.5,54955,0.024321959,0.196850394,1.181102362,112230,0.005,0.010471976,0.139437602,14427.5,489.1648,0.349986692,0.46100031,4,0.092643442,0.081460396,0.010256246,0.02005,0.03488436,328.35,386.9827243,309.5861795,0.02829,385.06281,0.024628114,0.018033754,385.06281
9.842519685,8.391519685,1,39.37007874,19.68503937,2.345825322,0.5,54955,0.024321959,0.196850394,2.362204724,124265,0.005,0.005235988,0.281499039,14427.5,489.1648,0.349986692,0.627954023,4,0.092643442,0.045097907,0.010303101,0.028085,0.03911092,318.69,385.4727917,308.3782334,0.028085,385.4727917,0.028807819,0.017781899,385.4727917
9.843,8.071,1.2,39.37,19.685,2.438979061,0.748,49155,0.01814254,0.1969,1.181,112230,0.005,0.005238825,0.146326354,14427.5,489.165,0.349952679,0.662896618,3.99979681,0.061812272,0.040752267,0.004964353,0.011000022,0.024313584,169.46,342.3747157,273.8997726,0.04485649,85.59367893,0.019349231,0.039892137,85.59367893
12.008,9.941,1.26,65.984,65.984,6.637561614,0.866,53215,0.016339708,0.374,2.992,52635,0.015,0.006115484,0.300975757,4219.5,60.022,0.098652504,0.256376355,5.495003331,0.206071231,0.076285934,0.006725918,0.017465759,0.024975752,51.11,70.55585025,56.4446802,0.030412706,61.6862462,0.018249834,0.023686788,61.6862462
12.00787402,9.940944882,1.26,65.98425197,65.98425197,6.637623762,0.866141732,53215,0.0163454,0.374015748,5,52635,0.009,0.003659852,0.502970297,4451.5,60.0216,0.093512344,0.377849715,5.495081965,0.195399407,0.043274472,0.006232886,0.02498028,0.032288007,46.87,60.24131071,48.19304857,0.02498028,60.24131071,0.026055121,0.018747394,60.24131071
12.00787402,9.940944882,1.26,65.98425197,65.98425197,6.637623762,0.866141732,53215,0.0163454,0.374015748,2.992125984,52635,0.015,0.006115805,0.300990099,4234,60.0216,0.098316061,0.256470149,5.495081965,0.205437048,0.076028672,0.007485495,0.017957339,0.030667924,50.24,61.05927419,48.84741935,0.032303401,58.79537526,0.023182429,0.024817906,58.79537526
12.00787402,9.940944882,1.26,65.98425197,65.98425197,6.637623762,0.866141732,62205,0.0163454,0.374015748,5,52635,0.009,0.003659852,0.502970297,4002,60.0216,0.104015543,0.414376485,5.495081965,0.25406437,0.04813501,0.005366467,0.018686456,0.023829928,29.25,57.16744793,45.73395834,0.030384547,54.15658234,0.018463461,0.02501808,54.15658234
12.00787402,9.940944882,1.26,65.98425197,65.98425197,6.637623762,0.866141732,62205,0.0163454,0.374015748,2.992125984,56840,0.015,0.006115805,0.300990099,4263,120.0432,0.195294488,0.310661789,5.495081965,0.238509408,0.081544067,0.007094863,0.011434964,0.030813413,61.29,49.07280929,39.25824743,0.024018496,44.43501633,0.02371855,0.016923633,44.43501633
12.00787402,9.940944882,1.26,65.98425197,65.98425197,6.637623762,0.866141732,62205,0.0163454,0.374015748,5,56840,0.009,0.003659852,0.502970297,4611,120.0432,0.180555281,0.454140478,5.495081965,0.220508698,0.045115157,0.008292616,0.018382399,0.030845239,65.83,74.90565606,59.92452485,0.030637172,64.8671042,0.022552623,0.022344556,64.8671042
12.00787402,9.940944882,1.26,65.98425197,65.98425197,6.637623762,0.866141732,52635,0.0163454,0.374015748,2.992125984,56840,0.015,0.006115805,0.300990099,4828.5,180.0648,0.258633241,0.3288754,5.495081965,0.178179586,0.071993861,0.005617021,0.012216587,0.019737778,48.59,78.85947956,63.08758364,0.029532816,37.76631404,0.014120757,0.023915795,37.76631404
12.00787402,9.940944882,1.26,65.98425197,65.98425197,6.637623762,0.866141732,52635,0.0163454,0.374015748,5,56840,0.009,0.003659852,0.502970297,4698,180.0648,0.265817498,0.466530533,5.495081965,0.183129019,0.044279691,0.00581354,0.012172136,0.024384076,57.5,76.92956571,61.54365257,0.029693616,45.45697071,0.018570536,0.023880076,45.45697071
12.00787402,9.940944882,1.26,65.98425197,65.98425197,6.637623762,0.866141732,52635,0.0163454,0.374015748,2.992125984,54085,0.015,0.006115805,0.300990099,4495,180.0648,0.277822159,0.337126923,5.495081965,0.191399361,0.073586944,0.006546941,0.01390722,0.020034205,66.72,71.80079467,57.44063574,0.02986963,40.11320927,0.013487264,0.023322689,40.11320927
